ward_name,Corporation,ac,year,NDVI_mean,NDBI_mean,LST_mean
23 - Jogpalya,Central,Shanthinagar,2022,0.23824582440932388,0.03812649666485444,29.918288149090912
65 - Manjunath Nagara,West,Rajajinagar,2022,0.14967806029918815,0.07838084913618631,34.80903989536272
66 - Sane Guruvana Halli,West,Rajajinagar,2022,0.22051602501368278,0.041741919192165265,34.82306192075448
77 - Maruthi Mandira Ward,West,Govindraj Nagar,2022,0.19592465590903071,0.045660769152353786,34.57360443837859
34 - Subbayanapalya,North,Sarvagnanagar,2022,0.14011212027095682,0.09602619785952943,36.0466053927509
20 - Hemmigepura,West,Yeshwanthapura,2022,0.3862753109070939,0.03980344775734471,31.542942801945724
8 - T.C Palya,East,K.R. Pura,2022,0.3519107918484426,-0.006688893373747564,31.798273563878833
47 - Bellanduru,East,Mahadevapura,2022,0.1973831713255587,0.07016312944198469,31.962218361922968
71 - Thimmenahalli,West,Govindraj Nagar,2022,0.21577371166936699,0.05788603336822924,31.060664116201615
2 - Kadirenahalli,South,Padmanabanagar,2022,0.20359654578361028,0.057868346612014086,33.81204773327876
48 - Mathikere,West,Malleshwaram,2022,0.19844489950688415,0.05944425626232581,33.7327242188906
20 - Kodihalli,Central,C.V. Raman Nagar,2022,0.2728691187671692,0.02049431755598591,32.261832021234405
71 - Nele Maheshwaramma Temple Ward,North,Dasarahalli,2022,0.14963677591186125,0.08372040739593818,31.81178449457756
34 - Peenya,West,Rajarajeshwarinagar,2022,0.300576152830917,0.042536027161242315,34.43580810665758
7 - Rajagopala Nagara,West,Dasarahalli,2022,0.20498543886077478,0.0714292379456559,32.895098255259995
93 - Avalahalli,West,Vijayanagar,2022,0.14835636909221642,0.08610509717019055,32.47017492578309
2 - Horamavu,East,K.R. Pura,2022,0.28847300035779705,0.03209842351144368,32.17098328611565
4 - Babusab Palya,East,K.R. Pura,2022,0.20327474576228774,0.06999837890462414,35.35889835823129
20 - A Narayanapura,East,K.R. Pura,2022,0.1838506087171234,0.07729104814009581,33.72329027484034
27 - Vibhootipura,East,K.R. Pura,2022,0.28365450545786025,0.09902874181755535,33.679397909277355
39 - Gottigere,South,Bangalore South,2022,0.2570924606121341,0.07261160400961904,30.169043187674948
54 - Kengal Hanumanthaiah South,South,Bommanahalli,2022,0.1509372215012972,0.0771055770630769,33.04541778419689
40 - Shakthi Nagar,North,Pulakeshinagar,2022,0.13637943292790822,0.10557150682601046,35.62816913389011
3 - Yelahanka Old Town,North,Yelahanka,2022,0.26992420838269987,0.046535010651412544,33.50570374540387
37 - Jeevanahalli,North,Sarvagnanagar,2022,0.32792551237651674,0.02308899455243486,33.12362734204073
55 - Bhuvaneshwari Nagar,Central,Gandhinagara,2022,0.11659482747872105,0.12521091218803784,33.81951715999784
1 - K Narayanapura,East,K.R. Pura,2022,0.28288090782167474,0.059854190767586496,33.32851397711297
88 - Sangolli Rayanna Ward,West,Vijayanagar,2022,0.11312531693916061,0.10517821983426645,33.17352466555722
87 - K.P Agrahara,West,Vijayanagar,2022,0.1414326224529264,0.09052491683447346,34.387186069925924
4 - Banashankari Temple Ward,South,Padmanabanagar,2022,0.18048730696267873,0.08590718794061208,33.39703580929409
20 - Madiwala,South,B.T.M Layout,2022,0.14262013082845923,0.07957947286025323,29.672561365665512
39 - Hagaduru,East,Mahadevapura,2022,0.439184367765239,-0.0574620151496662,29.018318624281484
13 - Krishnaiahnapalya,Central,C.V. Raman Nagar,2022,0.22814840793872493,0.04990014769008139,32.49269793763681
63 - Okalipuram,Central,Gandhinagara,2022,0.19007562570423503,0.08041003120181185,33.466109168056356
39 - Kaval Byrasandra,North,Pulakeshinagar,2022,0.27237881559304017,0.04577001677263915,33.41173859167125
45 - Konanakunte,South,Bangalore South,2022,0.26436432307304164,0.06363031479054347,32.93954173767007
5 - Kane Muneshwara Ward,South,Padmanabanagar,2022,0.2849402370511893,0.006413625008719883,31.95231046200009
58 - Nagashettyhalli,North,Hebbal,2022,0.2416575809980529,0.02469906720376843,34.70604778161076
9 - Hoysala Nagara Central,Central,C.V. Raman Nagar,2022,0.39337861585035205,-0.022227411321738808,29.575514416580805
42 - Aruna Asif Ali Ward,North,Pulakeshinagar,2022,0.14726681946452355,0.1146007663675772,34.045061845349004
52 - Talagattapura,South,Yeshwanthapura,2022,0.36947428665147003,0.060584915388749626,30.474690369451896
9 - N.A.L Layout,South,Jayanagar,2022,0.1682369323583248,0.07215211739997625,30.845796556899895
45 - Marathahalli,East,Mahadevapura,2022,0.1728050371852024,0.08893316976088814,32.24368207613948
33 - S.M Krishna Ward,East,Mahadevapura,2022,0.28118683564650976,0.04583365224417763,30.15375773122036
9 - Srigandhanagar,West,Dasarahalli,2022,0.1687442780504381,0.08731917711513731,31.964082259387894
13 - Marenahalli South,South,Jayanagar,2022,0.21321863544216246,0.04062520612995799,30.98762018645726
44 - Harinagar,South,Bangalore South,2022,0.26267391483838226,0.043762753557153145,32.40542428782978
102 - Hanumanthanagar,West,Basavanagudi,2022,0.18175699580265903,0.06630390803471534,33.75264425265086
41 - Periyar Nagar,North,Pulakeshinagar,2022,0.1157625587567442,0.13202677838675517,33.567470712957615
25 - L.B Shastri Nagar,East,K.R. Pura,2022,0.18551869708035584,0.08016136748603596,31.901829350998042
59 - Vijaya Bank Layout,South,Bommanahalli,2022,0.34487708983312987,-0.011022864309612074,29.968051202041984
40 - Anjanapura,South,Bangalore South,2022,0.3373354229699772,0.05773034931004711,30.066938014144338
27 - Sri Lakshmi Devi Ward,South,B.T.M Layout,2022,0.163944365026535,0.08040876423611079,32.39872115340747
35 - Kammanahalli,North,Sarvagnanagar,2022,0.1645709177208536,0.08662166289446248,34.620116892624736
21 - Chikka Adugodi,South,B.T.M Layout,2022,0.24416055474812648,0.04117321342748314,23.67313772703133
18 - Viswamanava Kuvempu Ward,South,B.T.M Layout,2022,0.25735055707251214,0.019452622038130002,29.446450492845926
54 - Subedarpalya,West,Malleshwaram,2022,0.1648903992847257,0.09095343189779298,31.721668224002578
51 - Subramanyapura,South,Bangalore South,2022,0.3375165814934814,0.032923725310964574,30.872467704448272
35 - Goraguntepalya,West,Rajarajeshwarinagar,2022,0.289392016447731,0.03555095665768793,31.64288910976694
28 - Kottegepalya,West,Rajarajeshwarinagar,2022,0.3047720065853374,0.038081771846043354,32.16239562058916
3 - Nelagadaranahalli,West,Dasarahalli,2022,0.2842378998528457,0.041388036693128176,34.13846137116422
45 - Kushal Nagar,North,Pulakeshinagar,2022,0.1063348721928228,0.13587013940228954,34.08016079135981
29 - Austin Town,Central,Shanthinagar,2022,0.2844613938836176,0.03064948632100321,30.623400602020848
38 - Nandini Layout,West,Mahalakshmi Layout,2022,0.2052239068944202,0.04995933450625802,31.51401922258488
22 - Bangarappa Nagara,West,Rajarajeshwarinagar,2022,0.31064825649134914,0.03361522796028476,32.3875433943275
5 - Yelahanka Satellite Town,North,Yelahanka,2022,0.34597732060469955,-0.009091306000119915,30.426279049630583
57 - Kuvempu Ward,West,Malleshwaram,2022,0.1650239165140304,0.08474421322505304,31.06938320819955
73 - Dr. Vishnuvardhan Ward,West,Govindraj Nagar,2022,0.24300695967162467,0.024088271557321253,32.69925726441671
107 - Dharmagiri Ward,West,Padmanabanagar,2022,0.25775245692340026,0.025784506546453166,32.68763374447027
27 - Srigandada Kaval,West,Rajarajeshwarinagar,2022,0.2844496388748439,0.060865836465006457,33.40458068159375
25 - Govindapura,North,Sarvagnanagar,2022,0.1487618419322642,0.10979051103138264,36.61558555667714
81 - Nayanda Halli,West,Govindraj Nagar,2022,0.2039813793398065,0.06522401351820216,35.235721646626025
10 - Abdul Kalam Nagar,South,Jayanagar,2022,0.1702715070611663,0.06256628886078855,30.91430691234996
49 - Shivanasamudra Ward,East,Mahadevapura,2022,0.2464579377646124,0.030389395804715558,32.43786123935902
62 - Devarachikkanahalli,South,Bommanahalli,2022,0.171405830171372,0.0822705253812695,33.40349448041805
17 - Kaggadasapura,Central,C.V. Raman Nagar,2022,0.2545132220985022,0.041194156271968256,31.628775420576
43 - Bheereshwara Nagar,South,Bangalore South,2022,0.1415260396018937,0.07366847541439725,32.879030651658745
42 - RBI Layout,South,Bangalore South,2022,0.2724362317416421,0.0099284629051327,29.674235682651233
1 - Ramaswamy Palya,Central,Shivajinagar,2022,0.23226534546598165,0.06035029715292704,32.87760876993145
28 - Byrathi,East,Mahadevapura,2022,0.27811685101496103,0.06595427909717362,32.76737405319405
72 - Dasarahalli,North,Dasarahalli,2022,0.14494902876602536,0.07845423326320465,33.581682668030275
69 - Agrahara Dasarahalli,West,Govindraj Nagar,2022,0.18771749600878182,0.0678171182594125,33.22721470686421
97 - Srinivasa Nagara,West,Basavanagudi,2022,0.1412560969377351,0.08081889589037192,32.88038718931741
16 - Amruthahalli,North,Byatarayanapura,2022,0.23840813460396515,0.05510521329993895,34.35245315071926
1 - Padmanabhanagara,South,Padmanabanagar,2022,0.20031370760024678,0.0591028693158878,32.4198104292691
86 - Vidyaranyanagara,West,Vijayanagar,2022,0.11747972324532183,0.1031787293381163,34.3847905908031
4 - Sampangirama Nagar,Central,Shivajinagar,2022,0.4395261940041075,-0.06310144077655014,31.154276465864335
8 - Halasuru,Central,Shivajinagar,2022,0.17027952444766506,0.07535359884350502,32.9249845511866
89 - Bapuji Nagara,West,Vijayanagar,2022,0.15030647053247737,0.10630918969735141,33.2950190812611
26 - Mallathahalli,West,Rajarajeshwarinagar,2022,0.2342204281512675,0.04258745387303595,33.38794452546474
69 - Bagalagunte,North,Dasarahalli,2022,0.25720770931006154,0.04536605647176305,32.45257315433999
11 - Basavanapura,East,K.R. Pura,2022,0.19395973810931189,0.06815164636942314,32.21018784846754
41 - Nagapura,West,Mahalakshmi Layout,2022,0.23513965694452357,0.034635421177364636,33.435444663972554
79 - Nagarbhavi,West,Govindraj Nagar,2022,0.34409883217050646,0.0028237085016689697,32.74258057013579
10 - Medahalli,East,K.R. Pura,2022,0.234216796491804,0.045699054790460256,33.958391052225856
4 - Parvathi Nagar,West,Dasarahalli,2022,0.23315273490901406,0.06616522935984702,34.37185798711247
15 - Byadarahalli,West,Yeshwanthapura,2022,0.30289953942170345,0.04460655155610031,31.202134105372544
6 - Gowdanapalya,South,Padmanabanagar,2022,0.23181537125617563,0.04686605333833211,33.06831169168064
18 - Dooravaninagar,East,K.R. Pura,2022,0.26449248595491015,0.03801732538353107,34.04933711236336
29 - Hoodi,East,Mahadevapura,2022,0.2706163543322757,0.05203404793319254,31.70590938836104
60 - Prakash Nagara,West,Rajajinagar,2022,0.2895633174018573,0.010012603929887266,33.49268123283348
58 - Dayanand Nagara,West,Rajajinagar,2022,0.18450598243947872,0.07415966275403887,33.390450790934196
55 - Puttenahalli,South,Bommanahalli,2022,0.18688746533436668,0.04945789431269658,30.225062266083157
23 - Rajarajeshwari Nagara,West,Rajarajeshwarinagar,2022,0.3293216795220588,-0.005435669288034644,32.010974906311816
33 - Dharmaraya Swamy Temple Ward,Central,Chickpet,2022,0.20321682534986182,0.07348498894724789,31.379281925882132
70 - Dr Rajkumar Ward,West,Govindraj Nagar,2022,0.22054597973518913,0.06484732525663424,34.070796966969304
19 - New Tavarekere,South,B.T.M Layout,2022,0.1725824653973925,0.06100846895845995,28.5797583979544
14 - Nagavarapalya,Central,C.V. Raman Nagar,2022,0.40597539257091375,-0.028386503473186192,31.56159646616759
49 - Aramane Nagara,West,Malleshwaram,2022,0.20454524065105087,0.053630569505961574,33.65925722047087
50 - Sarvabhouma Nagar,South,Bangalore South,2022,0.18811210059449612,0.062358961497394796,32.4546133551849
32 - Banaswadi,North,Sarvagnanagar,2022,0.23030462154775683,0.044692502845822414,33.056050151300084
14 - Herohalli,West,Yeshwanthapura,2022,0.18753968924020714,0.06601909590089217,33.67458430788178
59 - Bandi Reddy Circle Ward,West,Rajajinagar,2022,0.14497300417418876,0.09766956307704144,34.32708379617333
82 - Attigupe,West,Vijayanagar,2022,0.22112086681524226,0.033233275484014634,32.50246294476467
80 - Chandra Layout,West,Govindraj Nagar,2022,0.19045972398896827,0.055721635508699414,33.5657386602526
35 - Hombegowda Nagara,Central,Chickpet,2022,0.267067686751575,0.03801503954844926,32.7306903106986
70 - Iblur,South,Bommanahalli,2022,0.347105122480535,0.046278315470534494,27.96643913263061
42 - Priyadarshini Ward,East,Mahadevapura,2022,0.2516399312057681,0.030136005822055036,29.181544988379535
95 - Swamy Vivekananda Ward,West,Basavanagudi,2022,0.25258576761825435,0.01761543928002181,29.960366003270902
32 - Kudlu,South,Anekal,2022,0.2645098842992893,0.05806457563093137,31.294525793618295
27 - K.G.Halli,North,Sarvagnanagar,2022,0.12801609696018335,0.12456709610187444,36.212845775294625
25 - National Games Village,South,B.T.M Layout,2022,0.23476239329864934,0.04466077190180242,31.28077631037254
83 - Hampi Nagar,West,Vijayanagar,2022,0.27611276350916003,0.009334911169329625,34.05109471882587
68 - Mallasandra,North,Dasarahalli,2022,0.22883117645119608,0.05730030732438876,31.533439563170337
70 - Manjunatha Nagar,North,Dasarahalli,2022,0.2310158048578654,0.054475577937967,32.015104232977514
48 - Vasanthapura,South,Bangalore South,2022,0.2285561868135135,0.0632535511149496,33.79605075183978
63 - Rajajinagara,West,Rajajinagar,2022,0.27450128533852913,0.019076283123175948,34.18370903812646
12 - Andrahalli,West,Yeshwanthapura,2022,0.2768854433649847,0.06686907881387366,32.91433972823246
22 - S.G Palya,South,B.T.M Layout,2022,0.273749018605342,0.02861227020227971,28.75360294937714
23 - Sangama Ward,East,K.R. Pura,2022,0.35662183046596585,-6.349635844188636E-4,30.880330159254974
21 - Mylasandra,West,Yeshwanthapura,2022,0.3300777561625395,0.016906249655627467,32.106191902947444
46 - Sagayapuram,North,Pulakeshinagar,2022,0.26866375685836075,0.03532639340435552,33.024657992462664
68 - Kamakshipalya,West,Rajajinagar,2022,0.22783782584570852,0.05268326801674618,29.894059201415523
36 - Someshwara Nagara,Central,Chickpet,2022,0.22493749194362633,0.053545250293495744,32.2492563075918
47 - Pulakeshi Nagar,North,Pulakeshinagar,2022,0.3184338189864532,0.005199624336775087,32.386068403563236
23 - Lakkasandra,South,B.T.M Layout,2022,0.21981524524810375,0.0419216979953814,31.386852922487492
53 - Jaraganahalli,South,Bommanahalli,2022,0.12637013768048236,0.0499554540616302,32.055654075628944
24 - HBR Layout,North,Sarvagnanagar,2022,0.27710301398168957,0.03311934355848866,33.988818922313094
27 - Ambedkarnagar,Central,Shanthinagar,2022,0.1946750238697967,0.08098751383372567,31.86103029211273
19 - Kengeri,West,Yeshwanthapura,2022,0.32111920598968213,0.004894501837207762,32.82724294778052
12 - Pattabhirama Nagara,South,Jayanagar,2022,0.2874569956865783,-0.006361936661736806,31.181945027035912
7 - K Kamaraj Ward,Central,Shivajinagar,2022,0.30439564901974037,-0.0897720018474065,31.951214538325257
33 - Lakshmi Devi Nagar,West,Rajarajeshwarinagar,2022,0.17811557939469472,0.10140454370475223,34.7305927027829
92 - Muneshwara Block,West,Vijayanagar,2022,0.19972885407403307,0.08355865188629161,32.04962748424238
18 - Kengal Hanumanthaiah West,West,Yeshwanthapura,2022,0.30222788581024673,0.02941053650594835,33.494860313577774
56 - Gayathri Nagara,West,Malleshwaram,2022,0.14608463023338197,0.08565124382801041,33.94568049072587
55 - Subramanyanagara,West,Malleshwaram,2022,0.19890185991050893,0.04323239854912795,31.731432218852106
32 - Channasandra,East,Mahadevapura,2022,0.320678557240869,0.0201545058202047,30.454256879446344
60 - Jalahalli,North,Rajarajeshwarinagar,2022,0.3922955302782538,0.002017783356380722,30.294145262809426
40 - Ashoka Pillar,Central,Chickpet,2022,0.40372559967410687,-0.05480832307759316,29.801194444125855
19 - K.S. Nissar Ahmed Ward,East,K.R. Pura,2022,0.17662719916289188,0.0797593319434252,34.80012679270819
31 - Kadugodi,East,Mahadevapura,2022,0.34895490622983416,5.63949852704872E-4,29.574271743786728
49 - Uttarahalli,South,Bangalore South,2022,0.25244779388656763,0.04308796188791835,33.35332124029324
90 - Krishnadevaraya ward,West,Vijayanagar,2022,0.19066707158856694,0.0508907462212361,31.843201746302046
15 - Byatarayanapura,North,Byatarayanapura,2022,0.26532503019914794,0.06378823817319103,33.03166028451184
65 - Garvebavi Palya,South,Bommanahalli,2022,0.14536500313048764,0.09331343495924686,33.231557975546075
13 - Nada prabhu Kempegowda Nagara,West,Yeshwanthapura,2022,0.23883162799268784,0.06453871274162286,32.84826369057677
31 - Kasavanahalli,South,Mahadevapura,2022,0.3038815181740779,0.028372238773574063,28.94035665778138
41 - Munnenkolalu,East,Mahadevapura,2022,0.1932134593470658,0.08075947086002863,29.938281618200087
37 - BHEL Ward,Central,Chickpet,2022,0.34774957778559396,-0.010057395916033947,29.580199859830564
52 - Kodandarampura,West,Malleshwaram,2022,0.24332674757902922,0.028751772128262288,31.674934122537604
71 - Agara,South,Bommanahalli,2022,0.21980476288909473,0.02903553731833966,30.62056706446855
40 - Varthur,East,Mahadevapura,2022,0.3219338018275038,0.05554347794523858,31.015387485701385
47 - Chandranagara,South,Bangalore South,2022,0.17299187743259511,0.07188253247076276,33.25992856198351
10 - Sunkadakatte,West,Dasarahalli,2022,0.16019945052010404,0.09007821532037276,33.165599507956095
31 - Kalyanagar,North,Sarvagnanagar,2022,0.2555841624893683,0.035177153614594864,32.193467578177206
46 - Yelachenahalli,South,Bangalore South,2022,0.1830474094005109,0.07800150712729215,33.82472963115786
37 - Yelenahalli,South,Bangalore South,2022,0.30678719318827335,0.03971370342112477,29.835322732998712
51 - Rajamahal,West,Malleshwaram,2022,0.39083342127351556,-0.01213815466201691,32.659900026102505
14 - Rajiv Gandhi Nagar,North,Byatarayanapura,2022,0.32551242569822963,-0.0330410452038895,31.16160442498236
2 - Chokkasandra,West,Dasarahalli,2022,0.23835164538392414,0.0497852768484013,34.16510981618727
31 - Freedom Fighter Ward,West,Rajarajeshwarinagar,2022,0.17057279000980308,0.07370573305786907,32.38420178878886
35 - Garudachar Palya,East,Mahadevapura,2022,0.19586242677916285,0.06925179098762839,31.98462026918571
5 - Rajeshwarinagar,West,Dasarahalli,2022,0.17084217693950052,0.07401539902077424,32.649475189723276
37 - Kundalahalli,East,Mahadevapura,2022,0.2789530981035524,0.03949899885159127,30.83866298191231
74 - Pattegar Palya,West,Govindraj Nagar,2022,0.15778924833291993,0.07739812882389538,34.862619359098154
11 - Dodda Bidarakallu,West,Yeshwanthapura,2022,0.2987605668515034,0.036123223585081896,32.813124328855494
45 - K.R Market,Central,Chamrajapet,2022,0.20104779913374032,0.08223374244794068,33.78481610542968
112 - Hosakerehalli,West,Padmanabanagar,2022,0.1634323844382238,0.06756896475833592,27.698057597716847
63 - J.P PARK,North,Rajarajeshwarinagar,2022,0.3015017590351608,0.028254756741628084,29.735404826013493
41 - Kothanur,South,Bangalore South,2022,0.2877278874215084,0.03606237405483194,31.843347962145717
22 - Domluru,Central,Shanthinagar,2022,0.26503494860645516,0.022003964282042498,32.35407791472713
48 - S.K Garden,North,Pulakeshinagar,2022,0.3443246879372781,-0.005623564135807709,30.473563646523676
6 - Bharathi Nagar,Central,Shivajinagar,2022,0.13994323707232725,0.10502935805176596,34.24541944416189
17 - N.S Palya,South,B.T.M Layout,2022,0.16357637002848965,0.06613083691559814,31.123760387814418
32 - Laggere,West,Rajarajeshwarinagar,2022,0.18713373790392906,0.07928654840070036,34.96097752965066
100 - Srinagar,West,Basavanagudi,2022,0.17253146000849076,0.06264286128511866,33.14601115596235
60 - Seshadripuram,Central,Gandhinagara,2022,0.1787423766181033,0.0686442452027284,33.661018145769816
34 - D.V Gundappa Ward,Central,Chickpet,2022,0.15843572253882582,0.11136119246088942,33.97418948085329
96 - Kathriguppe,West,Basavanagudi,2022,0.22410478593513006,0.035199727685297236,32.00171017655898
10 - Cox Town,Central,C.V. Raman Nagar,2022,0.3797780138068045,8.060236327258674E-4,32.58598324569247
17 - Nagadevanahalli,West,Yeshwanthapura,2022,0.2844570233588626,0.027214579753599647,34.48658260244578
30 - Vinayakanagar,Central,Shanthinagar,2022,0.40598259719290686,-0.021760143881661885,29.50601989203131
34 - Kaveri Nagara,East,Mahadevapura,2022,0.26126769389613297,0.03920043427250694,29.694033323322422
39 - Venkat Reddy Nagara,Central,Chickpet,2022,0.13031159810859264,0.10492271438013648,33.84241122484113
50 - Dinnur,North,Hebbal,2022,0.17045091233871848,0.07642878360213108,35.159524435914996
44 - Doddanna Nagar,North,Pulakeshinagar,2022,0.22380423641314945,0.07706045663921597,30.196520496685835
66 - Kammagondanahalli,North,Dasarahalli,2022,0.22367134176041994,0.06380427905284074,32.19506943063822
31 - Shanthinagar,Central,Shanthinagar,2022,0.3070975301348152,0.012611522335234982,30.759784353563834
59 - Geddalahalli,North,Hebbal,2022,0.31511503507247757,-0.0066225210106538365,33.89352373979823
26 - Samadhana Nagar,North,Sarvagnanagar,2022,0.16834908949961175,0.1031076935728089,36.83505387160051
62 - Brundavana Nagara,North,Rajarajeshwarinagar,2022,0.17366166186448975,0.06327604070798348,31.942267617890643
103 - N.R Colony,West,Basavanagudi,2022,0.23783401162529894,0.03404075978275591,31.83948065277402
104 - Thyagarajnagar,West,Basavanagudi,2022,0.18530601237908956,0.058664623231363434,32.815647719007615
105 - Yediyuru,West,Padmanabanagar,2022,0.2535963082531611,0.011897435072428525,31.209385907158218
99 - T.R Shamanna Nagar,West,Basavanagudi,2022,0.1810286605026455,0.06604276572697333,34.01642306003965
28 - Venkateshpuram,North,Sarvagnanagar,2022,0.17589426730386332,0.09028808201693972,34.50177726819549
101 - Kempambudhi Ward,West,Basavanagudi,2022,0.37706081926878965,-0.06307966242370264,31.84985523361677
25 - Ashokanagar,Central,Shanthinagar,2022,0.3272129882562853,-0.006418811118275581,30.106038262432435
64 - Yeshwanthpura,North,Rajarajeshwarinagar,2022,0.12525280421673698,0.10591714166387432,31.590701340238397
36 - Maruthi Seva Nagara,North,Sarvagnanagar,2022,0.24869697433697843,0.03474645623982403,32.493827408567576
111 - Ittamadu,West,Padmanabanagar,2022,0.1408257920461453,0.08027098211056226,33.3071631784103
109 - Kamakya Layout,West,Padmanabanagar,2022,0.20635586893076927,0.04853113383978465,32.508146562558345
110 - Chikkalasandra,West,Padmanabanagar,2022,0.14536425714591805,0.08351272771528942,34.29008179306734
61 - Dattatreya Ward,Central,Gandhinagara,2022,0.2299449376593127,0.04831144690735424,32.83759256937909
58 - Arakere,South,Bommanahalli,2022,0.21512518868306352,0.04548552738780353,31.412923015789126
22 - Mahadevapura,East,K.R. Pura,2022,0.2758045961828336,0.03138625743223797,31.51829607219692
38 - Shampura,North,Pulakeshinagar,2022,0.20938706972995405,0.06795458892234833,35.20846214388554
57 - Bhoopasandra,North,Hebbal,2022,0.37138503944510354,4.3437760761244664E-4,33.884955497781334
42 - Sunkenahalli,Central,Chickpet,2022,0.28646542280594883,0.007886604623514816,31.649087596638527
106 - Devagiri Temple Ward,West,Padmanabanagar,2022,0.22224047086066628,0.03450055573943364,32.260252143015734
108 - Ganesh Mandira Ward,West,Padmanabanagar,2022,0.27462713949242323,0.006908859359614086,30.411060070686375
76 - Moodalapalya,West,Govindraj Nagar,2022,0.1440932962856453,0.07878344119668622,35.390924886575235
21 - Uday Nagar,East,K.R. Pura,2022,0.17437063001296085,0.06857738979420969,33.499068293723155
91 - Gali Anjaneya Temple Ward,West,Vijayanagar,2022,0.21936346548847396,0.06030592048992341,29.961195807105085
40 - Mahalakshmipuram,West,Mahalakshmi Layout,2022,0.18710481783661326,0.04980568794649248,31.87215149057406
56 - Doresanipalya,South,Bommanahalli,2022,0.34497506431849334,-0.0055697421419949635,29.631506142033565
56 - Hebbal,North,Hebbal,2022,0.24679561555700522,0.04177442312122914,35.294826827341936
38 - Whitefield,East,Mahadevapura,2022,0.3028665779868989,0.03956740804899842,30.363457825470597
32 - SilverJubilee Park Ward,Central,Chickpet,2022,0.14749408906550793,0.10171840706996828,34.00988692708521
52 - Vishwanatha Nagenahalli,North,Hebbal,2022,0.16962399980964987,0.07554581563533783,34.872027841904114
29 - Lingarajpura,North,Sarvagnanagar,2022,0.246104057323012,0.05519594696808445,33.602303743209546
23 - Hennur,North,Sarvagnanagar,2022,0.2202939090446251,0.06220633314107226,34.52809069536193
33 - HRBR Layout,North,Sarvagnanagar,2022,0.1763271267340552,0.07058568077283882,34.589881074938454
50 - Gunjur,East,Mahadevapura,2022,0.32620522413394243,0.07368543454812722,30.299150181564173
57 - Hulimavu,South,Bommanahalli,2022,0.24833913111037617,0.056174347304850755,29.21856002725886
6 - Doddabettahalli,North,Yelahanka,2022,0.3000477636147429,0.03774048124109378,31.453349614510252
44 - Chamarajpet,Central,Chamrajapet,2022,0.2444936918365457,0.04258275542959556,34.52022403340296
30 - Kacharakanahalli,North,Sarvagnanagar,2022,0.23641198002535077,0.045067864199746184,33.21348077126949
55 - Ganganagar,North,Hebbal,2022,0.1807904839673012,0.07221191841740575,35.27425443049268
54 - Gangenahalli,North,Hebbal,2022,0.3913650348648803,-0.018824934995624598,32.78128877907362
28 - Kormangala East,South,B.T.M Layout,2022,0.2940637935454581,0.005107833557004672,29.533731572581893
22 - Nagavara,North,Sarvagnanagar,2022,0.1906682611639812,0.08596260301059447,35.206814644208215
30 - Kempegowda Layout,West,Rajarajeshwarinagar,2022,0.16771159589122178,0.07525919348115374,34.66011601925634
43 - Kethamaranahalli,West,Mahalakshmi Layout,2022,0.252909745402532,0.027133391952580216,33.37646016385963
1 - Nagasandra,West,Dasarahalli,2022,0.29787833789019863,0.023418707991574667,31.595674702790525
