ward_name,Corporation,ac,year,NDVI_mean,NDBI_mean,LST_mean
89 - Bapuji Nagara,West,Vijayanagar,2021,0.1478747532305597,0.07553456153092075,33.67180571970675
26 - Mallathahalli,West,Rajarajeshwarinagar,2021,0.24067818476503117,0.02126024116995215,29.06464736326698
69 - Bagalagunte,North,Dasarahalli,2021,0.25232328430517564,0.034422746139922335,29.595616108145737
11 - Basavanapura,East,K.R. Pura,2021,0.17845455342645744,0.06631203008299831,33.042005807304854
41 - Nagapura,West,Mahalakshmi Layout,2021,0.2376153271199494,0.011441134145341108,29.659302421703778
79 - Nagarbhavi,West,Govindraj Nagar,2021,0.32329034450315824,0.0030533254807770614,27.466538400079337
10 - Medahalli,East,K.R. Pura,2021,0.250291045481293,0.03239148648772069,32.3381775413728
4 - Parvathi Nagar,West,Dasarahalli,2021,0.23049203911252708,0.051058712937288246,30.57918699930355
15 - Byadarahalli,West,Yeshwanthapura,2021,0.30011021846764296,0.034849383936038925,30.044992697140135
6 - Gowdanapalya,South,Padmanabanagar,2021,0.24063168682157116,0.023406891736433975,30.441316458538733
18 - Dooravaninagar,East,K.R. Pura,2021,0.25966689639662466,0.028004640941393787,34.057869022743255
29 - Hoodi,East,Mahadevapura,2021,0.2589058699253008,0.05422717412628442,33.38440176331836
60 - Prakash Nagara,West,Rajajinagar,2021,0.28327960865335805,-0.008831372243131073,31.832125932372435
58 - Dayanand Nagara,West,Rajajinagar,2021,0.1742937114961949,0.06831638060920392,32.740057681731834
55 - Puttenahalli,South,Bommanahalli,2021,0.18850330567144116,0.037358462903983126,26.77883401936256
23 - Rajarajeshwari Nagara,West,Rajarajeshwarinagar,2021,0.3336350620067568,-0.02252725256000875,28.275949809619522
33 - Dharmaraya Swamy Temple Ward,Central,Chickpet,2021,0.20167155100620243,0.05230764701349121,33.530514290729144
70 - Dr Rajkumar Ward,West,Govindraj Nagar,2021,0.22700405394682543,0.04427653898785298,32.79264596357815
19 - New Tavarekere,South,B.T.M Layout,2021,0.18103170431731058,0.042223031120767945,29.269777929607294
14 - Nagavarapalya,Central,C.V. Raman Nagar,2021,0.4133311375086309,-0.04146023853526228,32.11157318301282
49 - Aramane Nagara,West,Malleshwaram,2021,0.2051417077812267,0.03748991102569852,31.34846853093244
50 - Sarvabhouma Nagar,South,Bangalore South,2021,0.19860791060878663,0.04430267491552331,31.748572473296374
32 - Banaswadi,North,Sarvagnanagar,2021,0.22674876450093656,0.032772366964706534,30.181390296107086
14 - Herohalli,West,Yeshwanthapura,2021,0.20282779342183596,0.03609067678354681,30.040794094171794
59 - Bandi Reddy Circle Ward,West,Rajajinagar,2021,0.13889952858773438,0.07881494141319247,32.949874422779
82 - Attigupe,West,Vijayanagar,2021,0.2216611747305917,0.012982318674158276,30.621843723427055
80 - Chandra Layout,West,Govindraj Nagar,2021,0.19075621761065373,0.03471537814071885,29.790038180501675
35 - Hombegowda Nagara,Central,Chickpet,2021,0.26021058704507155,0.023556036300907402,30.141147377978772
70 - Iblur,South,Bommanahalli,2021,0.34296986569828514,0.0584564968839887,30.326981447740348
42 - Priyadarshini Ward,East,Mahadevapura,2021,0.2583412200480756,0.021179277536458044,31.793092272616494
95 - Swamy Vivekananda Ward,West,Basavanagudi,2021,0.24930024492166436,-4.252452779745334E-5,30.790663827745213
32 - Kudlu,South,Anekal,2021,0.28328525095024626,0.03361454544847261,29.79300536685038
27 - K.G.Halli,North,Sarvagnanagar,2021,0.12387030073586525,0.10638350602509894,30.64147579358158
25 - National Games Village,South,B.T.M Layout,2021,0.23886984030954828,0.028676893109043766,30.00571561498392
83 - Hampi Nagar,West,Vijayanagar,2021,0.26576560296049995,-0.004117778780118864,32.23414355096924
68 - Mallasandra,North,Dasarahalli,2021,0.21593025150761644,0.05260248880019121,31.49771080312278
70 - Manjunatha Nagar,North,Dasarahalli,2021,0.22196435937638379,0.046296463994588685,30.977395743761416
48 - Vasanthapura,South,Bangalore South,2021,0.23835117107913972,0.041093607345808504,26.685973241649958
63 - Rajajinagara,West,Rajajinagar,2021,0.266570347416998,0.004577186240781353,32.05253101386528
12 - Andrahalli,West,Yeshwanthapura,2021,0.2615085121739349,0.07263502977329685,31.177589371967922
22 - S.G Palya,South,B.T.M Layout,2021,0.2839088363954804,0.008852187076814321,27.873303515974776
23 - Sangama Ward,East,K.R. Pura,2021,0.3506742511067186,-0.0070720194515955705,29.83206003050275
21 - Mylasandra,West,Yeshwanthapura,2021,0.3319404358053183,0.004330426024948479,28.530295281837933
46 - Sagayapuram,North,Pulakeshinagar,2021,0.26561946020325694,0.016073406892407528,28.389680765359323
68 - Kamakshipalya,West,Rajajinagar,2021,0.23269914271601325,0.031597545512584924,29.952110940093675
36 - Someshwara Nagara,Central,Chickpet,2021,0.22200667481027403,0.03984508772373199,28.91094308402183
47 - Pulakeshi Nagar,North,Pulakeshinagar,2021,0.32716126926358086,-0.0221448724464695,26.85249381412505
23 - Lakkasandra,South,B.T.M Layout,2021,0.22230851026363205,0.024557697584026292,28.42045745937616
53 - Jaraganahalli,South,Bommanahalli,2021,0.13717286912714033,0.040431919644452974,26.86025906788546
24 - HBR Layout,North,Sarvagnanagar,2021,0.2695241057855787,0.02464863736348722,29.29093779077167
27 - Ambedkarnagar,Central,Shanthinagar,2021,0.18758519552805944,0.07024747232215932,30.905371262919136
19 - Kengeri,West,Yeshwanthapura,2021,0.31574625635192105,-0.009184734998393163,26.389036873525836
12 - Pattabhirama Nagara,South,Jayanagar,2021,0.295863436721683,-0.026098900236434713,27.58447944233334
7 - K Kamaraj Ward,Central,Shivajinagar,2021,0.30883210774408076,-0.11751586060804758,26.248781995576667
33 - Lakshmi Devi Nagar,West,Rajarajeshwarinagar,2021,0.17738518875311024,0.07846197284604224,31.185002313408763
92 - Muneshwara Block,West,Vijayanagar,2021,0.19558290594787897,0.06445619993879736,33.13142278678375
18 - Kengal Hanumanthaiah West,West,Yeshwanthapura,2021,0.29102148751936197,0.025724594802459456,27.656157197504946
56 - Gayathri Nagara,West,Malleshwaram,2021,0.1438084703838727,0.06968136630827235,32.04475989887007
55 - Subramanyanagara,West,Malleshwaram,2021,0.19664158327451353,0.024858948039808468,32.035753475750205
32 - Channasandra,East,Mahadevapura,2021,0.330665829498034,0.002105456266195873,28.199862285852184
60 - Jalahalli,North,Rajarajeshwarinagar,2021,0.38575640216760676,-0.004629635507122782,29.271628981358845
40 - Ashoka Pillar,Central,Chickpet,2021,0.40316867692417435,-0.06173900937006152,28.458624872070093
19 - K.S. Nissar Ahmed Ward,East,K.R. Pura,2021,0.18327136715326753,0.06893859957772874,35.10747959927095
31 - Kadugodi,East,Mahadevapura,2021,0.35026867692133506,0.004188776246559852,28.84309493512215
49 - Uttarahalli,South,Bangalore South,2021,0.2596423446908209,0.03002502837052735,25.017165949649293
90 - Krishnadevaraya ward,West,Vijayanagar,2021,0.17856854542026698,0.03706085237891391,32.886468426868745
15 - Byatarayanapura,North,Byatarayanapura,2021,0.272382241047853,0.04873124434711318,30.06893342177805
65 - Garvebavi Palya,South,Bommanahalli,2021,0.14339152109988582,0.07254622863215296,31.25080276812057
13 - Nada prabhu Kempegowda Nagara,West,Yeshwanthapura,2021,0.24203242117776344,0.05268294083600808,29.896356223761337
31 - Kasavanahalli,South,Mahadevapura,2021,0.3088032692883098,0.026070988686105908,29.129303832149144
41 - Munnenkolalu,East,Mahadevapura,2021,0.17950929447686667,0.08002438576354468,33.22419280102519
37 - BHEL Ward,Central,Chickpet,2021,0.3555287324798491,-0.0278663134090443,28.152210816261515
52 - Kodandarampura,West,Malleshwaram,2021,0.24057152716569616,0.018730636845569432,30.813945186372585
71 - Agara,South,Bommanahalli,2021,0.23436751051915405,0.009619084564487675,29.417976086482874
40 - Varthur,East,Mahadevapura,2021,0.2928039102550131,0.07515719144377554,31.401037221260413
47 - Chandranagara,South,Bangalore South,2021,0.1704423000578586,0.05232320499109315,27.60157104786185
10 - Sunkadakatte,West,Dasarahalli,2021,0.16693433541312178,0.07372508781823184,29.771445096821285
31 - Kalyanagar,North,Sarvagnanagar,2021,0.24542416570721795,0.025396997241421502,31.031949683577835
46 - Yelachenahalli,South,Bangalore South,2021,0.18657756426446662,0.060403360516891415,29.34624984013231
37 - Yelenahalli,South,Bangalore South,2021,0.3202575061622621,0.019183706275950983,28.76107621651462
51 - Rajamahal,West,Malleshwaram,2021,0.3854084819189383,-0.02816883917299769,29.964923459199408
14 - Rajiv Gandhi Nagar,North,Byatarayanapura,2021,0.28829655273837634,-0.029460428518678736,27.587258321569372
2 - Chokkasandra,West,Dasarahalli,2021,0.2206554564342407,0.044382112787207995,30.913790253400425
31 - Freedom Fighter Ward,West,Rajarajeshwarinagar,2021,0.1644711698331688,0.06063524808585125,31.123028130297147
35 - Garudachar Palya,East,Mahadevapura,2021,0.2013830976199859,0.05164536587192237,33.07320111321915
5 - Rajeshwarinagar,West,Dasarahalli,2021,0.16724362024007322,0.058232956186842266,31.348168928287865
37 - Kundalahalli,East,Mahadevapura,2021,0.27967876788885404,0.033651355668422624,32.34973525929838
74 - Pattegar Palya,West,Govindraj Nagar,2021,0.1596347901356693,0.05619812530282849,28.26514627031804
11 - Dodda Bidarakallu,West,Yeshwanthapura,2021,0.27746905037835534,0.0471584223632223,33.27798634802687
45 - K.R Market,Central,Chamrajapet,2021,0.18961607559080873,0.06607439789475814,33.215580588840226
112 - Hosakerehalli,West,Padmanabanagar,2021,0.1662150495387992,0.05368936747564835,31.38137495640745
63 - J.P PARK,North,Rajarajeshwarinagar,2021,0.3399059612513101,-0.02168104959596619,31.479959846596806
41 - Kothanur,South,Bangalore South,2021,0.2867877442482957,0.02214675407952433,28.559472336305046
22 - Domluru,Central,Shanthinagar,2021,0.25686643470730786,0.014562275118076113,29.810388488796654
48 - S.K Garden,North,Pulakeshinagar,2021,0.34980377675053637,-0.024244117742484333,28.039880181232565
6 - Bharathi Nagar,Central,Shivajinagar,2021,0.1404767313632221,0.09255116447832637,28.90929885051474
17 - N.S Palya,South,B.T.M Layout,2021,0.16113037867190133,0.05105154022040137,27.6412906721549
32 - Laggere,West,Rajarajeshwarinagar,2021,0.1878461699508846,0.06175089145409049,30.71818901300078
100 - Srinagar,West,Basavanagudi,2021,0.1708194197540663,0.04513340355937279,33.43882423563067
60 - Seshadripuram,Central,Gandhinagara,2021,0.17592365359737613,0.054167371088662285,32.34139025999457
34 - D.V Gundappa Ward,Central,Chickpet,2021,0.15418474745109687,0.08931521352625388,34.37085879120401
96 - Kathriguppe,West,Basavanagudi,2021,0.22811789431405227,0.014104116101706123,31.858646908845596
10 - Cox Town,Central,C.V. Raman Nagar,2021,0.3815745150571026,-0.015501149320864459,26.898047431610443
17 - Nagadevanahalli,West,Yeshwanthapura,2021,0.2798907311470904,0.015804922901129562,28.07622142855573
30 - Vinayakanagar,Central,Shanthinagar,2021,0.4095825939741677,-0.032810650190572443,30.265271546957077
34 - Kaveri Nagara,East,Mahadevapura,2021,0.24875068548154433,0.02949758896607019,32.94944795373016
39 - Venkat Reddy Nagara,Central,Chickpet,2021,0.12364190105796086,0.09168139265093457,30.731689751766577
50 - Dinnur,North,Hebbal,2021,0.16507700281692644,0.058218776655661025,30.20950837220987
44 - Doddanna Nagar,North,Pulakeshinagar,2021,0.22973123225120223,0.06194755897225147,29.189384889082618
66 - Kammagondanahalli,North,Dasarahalli,2021,0.2317285388666686,0.05592610928085123,29.04454354894047
31 - Shanthinagar,Central,Shanthinagar,2021,0.3101320289955889,-4.038705680092002E-4,29.651120585115276
59 - Geddalahalli,North,Hebbal,2021,0.3109359348797946,-0.024539545878513376,30.10370600934965
26 - Samadhana Nagar,North,Sarvagnanagar,2021,0.16202844159884888,0.08762542774865444,30.823643746111358
62 - Brundavana Nagara,North,Rajarajeshwarinagar,2021,0.16860351013710384,0.047791977557622406,31.46535314148956
103 - N.R Colony,West,Basavanagudi,2021,0.24406713584002232,0.016051749381942478,29.446937646065663
104 - Thyagarajnagar,West,Basavanagudi,2021,0.18675449924998963,0.04226462687762043,31.788654725004506
105 - Yediyuru,West,Padmanabanagar,2021,0.24668211737188084,-0.0029955068335407124,29.2392601783742
99 - T.R Shamanna Nagar,West,Basavanagudi,2021,0.17795437479377074,0.04470239620469057,32.72110072029602
28 - Venkateshpuram,North,Sarvagnanagar,2021,0.16083228031013763,0.07785208069792322,30.08071624132831
101 - Kempambudhi Ward,West,Basavanagudi,2021,0.37592741460149576,-0.08500611972218933,31.759801195431834
25 - Ashokanagar,Central,Shanthinagar,2021,0.3262121651748787,-0.017492232089475274,29.373201388476627
64 - Yeshwanthpura,North,Rajarajeshwarinagar,2021,0.1280515520919166,0.08858121945865546,32.80665787948543
36 - Maruthi Seva Nagara,North,Sarvagnanagar,2021,0.24449899102649586,0.028745293237839285,27.504608438159725
111 - Ittamadu,West,Padmanabanagar,2021,0.14282464035460996,0.06458323926301632,28.56005380758453
109 - Kamakya Layout,West,Padmanabanagar,2021,0.20920778799246154,0.024493185748954475,31.613677087602102
110 - Chikkalasandra,West,Padmanabanagar,2021,0.14836866399160573,0.06573782977796301,30.852513751194977
61 - Dattatreya Ward,Central,Gandhinagara,2021,0.22403261292321436,0.03070315945695513,32.1584477780879
58 - Arakere,South,Bommanahalli,2021,0.2418495862520975,0.02275750892401448,30.042324767989523
22 - Mahadevapura,East,K.R. Pura,2021,0.26364171017685,0.03039645776742231,32.08312364284479
38 - Shampura,North,Pulakeshinagar,2021,0.20554902750532608,0.05120471648114087,30.64932197232047
57 - Bhoopasandra,North,Hebbal,2021,0.36573443247044,-0.012050244354774848,30.197459177962354
42 - Sunkenahalli,Central,Chickpet,2021,0.28904593219199903,-0.006896569607013073,29.6629238994325
106 - Devagiri Temple Ward,West,Padmanabanagar,2021,0.22897461444769276,0.0181143558866535,30.20805868946678
108 - Ganesh Mandira Ward,West,Padmanabanagar,2021,0.2733067420301313,-0.011732175653252387,31.938174539321924
76 - Moodalapalya,West,Govindraj Nagar,2021,0.14577659889288155,0.05799796193343754,27.37194543077298
21 - Uday Nagar,East,K.R. Pura,2021,0.16873437661330526,0.0552673061974974,33.10148672865274
91 - Gali Anjaneya Temple Ward,West,Vijayanagar,2021,0.2077901158586565,0.04303942908275074,33.5028271525835
40 - Mahalakshmipuram,West,Mahalakshmi Layout,2021,0.18603396599388666,0.03437897460437691,31.248857994728336
56 - Doresanipalya,South,Bommanahalli,2021,0.33916333272126487,-0.0128652205497136,26.841542118210285
56 - Hebbal,North,Hebbal,2021,0.24497372801289172,0.03007605318117415,30.77255238715413
38 - Whitefield,East,Mahadevapura,2021,0.320603490757849,0.025667378993927945,29.796537536712634
32 - SilverJubilee Park Ward,Central,Chickpet,2021,0.1511085685228609,0.08324367281898329,32.96433338077272
52 - Vishwanatha Nagenahalli,North,Hebbal,2021,0.16565123446198585,0.06279398903716048,26.526318633831288
29 - Lingarajpura,North,Sarvagnanagar,2021,0.23015465676825383,0.05566134819497595,29.078201604086992
23 - Hennur,North,Sarvagnanagar,2021,0.2116210371979277,0.05716955012230785,29.114743146295424
33 - HRBR Layout,North,Sarvagnanagar,2021,0.16626226973628686,0.060332791421796365,29.369066298134307
50 - Gunjur,East,Mahadevapura,2021,0.3239712261534787,0.08104433299174944,31.53651041385035
57 - Hulimavu,South,Bommanahalli,2021,0.25492350129065255,0.0342174965323144,28.500433898794345
6 - Doddabettahalli,North,Yelahanka,2021,0.29779911817163096,0.04202694164374024,29.63866390971964
44 - Chamarajpet,Central,Chamrajapet,2021,0.2393014328481975,0.02666980511985585,30.928155547031857
30 - Kacharakanahalli,North,Sarvagnanagar,2021,0.22581630574196596,0.03460187933725965,29.796795167776523
55 - Ganganagar,North,Hebbal,2021,0.17984962499185542,0.054991680350310636,31.075178245995836
54 - Gangenahalli,North,Hebbal,2021,0.39032982935150834,-0.03683506926709618,29.273131659874476
28 - Kormangala East,South,B.T.M Layout,2021,0.2974825610620414,-0.00762334035082648,25.918150662271994
22 - Nagavara,North,Sarvagnanagar,2021,0.18961916423010375,0.07272412920418803,27.530114781349944
30 - Kempegowda Layout,West,Rajarajeshwarinagar,2021,0.1663220196039668,0.05838226437107928,31.41419277535275
43 - Kethamaranahalli,West,Mahalakshmi Layout,2021,0.25220061274441596,0.00712735414127439,29.73107468311737
1 - Nagasandra,West,Dasarahalli,2021,0.28894378633448103,0.020127577404460157,31.063923735316454
