ward_name,Corporation,ac,year,NDVI_mean,NDBI_mean,LST_mean
43 - Kethamaranahalli,West,Mahalakshmi Layout,2020,0.2507742310200167,0.01516008184471796,38.00832313485549
1 - Nagasandra,West,Dasarahalli,2020,0.28470285612801993,0.032190151883068945,38.52628894776866
72 - Kaveripura,West,Govindraj Nagar,2020,0.1638565267779012,0.10583174712916199,40.915464508136296
45 - Shakthi Ganapathi Nagara,West,Mahalakshmi Layout,2020,0.1888079697559367,0.035522554406439456,38.21496296346959
78 - Anubhava Nagara,West,Govindraj Nagar,2020,0.21225905414692747,0.014697150766998141,38.19262029495711
4 - Nyayanga Badavane,North,Yelahanka,2020,0.314924947952633,-0.01444967287539711,36.595334510106404
8 - Singapura,North,Byatarayanapura,2020,0.2838568529592376,0.022730481149112546,37.599274518600716
84 - Hosahalli,West,Vijayanagar,2020,0.2361150740338576,0.016561414302515887,38.141336018000054
1 - Raja Kempegowda Ward,North,Yelahanka,2020,0.30696559273341406,0.05500223347408223,38.75746960441473
94 - Deepanjali Nagara,West,Vijayanagar,2020,0.2308266033712711,0.06400996123856119,39.246669448313625
38 - Doddakammanahalli,South,Bangalore South,2020,0.3090508810625681,0.07640548512282491,35.606263381033145
10 - Vidyaranyapura,North,Byatarayanapura,2020,0.26371015192759073,0.006668672935188482,37.73543716823822
29 - Chowdeshwari Nagar,West,Rajarajeshwarinagar,2020,0.18503664489033336,0.08286449063885895,39.928164626379164
15 - Indiranagar,Central,C.V. Raman Nagar,2020,0.3667013666143904,-0.01409012650145352,35.868519526516536
13 - Devasandra,East,K.R. Pura,2020,0.3446678431472121,0.029846340096154025,36.29352368023925
18 - Kempapura,North,Byatarayanapura,2020,0.24138591589919847,0.024395592907360413,38.24924131383872
66 - Singasandra,South,Bommanahalli,2020,0.2093725075262481,0.08604766120725832,36.61623088502452
43 - Varalakshmi Nagar,North,Pulakeshinagar,2020,0.371000870454758,0.008912618019309874,37.729552348109564
16 - Sarakki,South,Jayanagar,2020,0.20054425145198337,0.037727655632541726,37.65585456921411
15 - Shakambarinagara,South,Jayanagar,2020,0.3157999988938441,-0.018444333854636636,36.34647595943306
19 - Jeevan Bhimanagar,Central,C.V. Raman Nagar,2020,0.3492898830227214,-0.01636931502213576,35.68261432637183
20 - Sampigehalli,North,Byatarayanapura,2020,0.26011323806868847,0.07486675192850854,38.31360659259216
3 - Kumaraswamy Layout,South,Padmanabanagar,2020,0.2505299409558235,0.0301620380187593,38.16508306611648
65 - Abbigere,North,Dasarahalli,2020,0.2779724608316505,0.06515073247549405,38.55427721303687
67 - Bandepalya,South,Bommanahalli,2020,0.17610222024653002,0.07719327500736567,38.16336824371672
18 - G.M Palya,Central,C.V. Raman Nagar,2020,0.18329275070433232,0.06356218952232924,37.23457872697034
68 - Mangammana Palya,South,Bommanahalli,2020,0.11223319432722431,0.09708182135591782,38.452273446706265
12 - Thindlu,North,Byatarayanapura,2020,0.339813546131993,0.04548621110072439,37.03207205713064
75 - Marenahalli West,West,Govindraj Nagar,2020,0.160711475985225,0.055766447205653435,38.7964986118368
21 - Konena Agrahara,Central,C.V. Raman Nagar,2020,0.33738881708738044,-0.013222073379014588,35.74477881001365
6 - Shivapura,West,Dasarahalli,2020,0.2589853913788508,0.04433957809387195,41.06358565370421
58 - Chickpete,Central,Gandhinagara,2020,0.09188758633069163,0.11519477233628096,39.3846545435085
16 - New Thippasandra,Central,C.V. Raman Nagar,2020,0.3243981054472674,-0.009204980735823496,37.05223059635889
42 - Raja Mayura Varma Ward,West,Mahalakshmi Layout,2020,0.14675930287569808,0.053875373933992984,38.601615757454184
44 - Shankar Mutt,West,Mahalakshmi Layout,2020,0.1863979440194723,0.04444654465808358,38.771267897972706
36 - Bharath Aikya Ward,East,Mahadevapura,2020,0.23242085466311405,0.0468716086190545,35.291007615395365
51 - Old Guddadahalli,Central,Chamrajapet,2020,0.09786442059330093,0.11175597068388572,39.66003471223536
43 - Dodda Nekkundi,East,Mahadevapura,2020,0.289001495502954,6.802757821920092E-4,35.68320841221866
9 - Bhattarahalli,East,K.R. Pura,2020,0.2386507613344763,0.06192601169488018,37.27962087551185
3 - Vasanth Nagar,Central,Shivajinagar,2020,0.30832301202752965,-0.020364269086274405,37.06247491738022
36 - Nalwadi Krishnaraja Wadiyar Ward,West,Mahalakshmi Layout,2020,0.22761231975805654,0.06015405471576068,40.24762928172699
37 - Dr. Puneeth Rajkumar Ward,West,Mahalakshmi Layout,2020,0.2555988546068337,0.024580398148134466,39.14819441257092
2 - Jayamahal,Central,Shivajinagar,2020,0.35477724650400944,-0.03020351105259699,37.09372546813706
28 - Neelasandra,Central,Shanthinagar,2020,0.11372383158976083,0.11191852518119996,38.72586948325539
35 - Vishwapriya Nagara,South,Bangalore South,2020,0.21315209610086502,0.0848397134743319,37.12523232409365
69 - Hosapalya,South,Bommanahalli,2020,0.1879530879167021,0.08993607329115692,38.06641330455603
59 - Nehru Nagar,Central,Gandhinagara,2020,0.2516044396371435,0.02649247341730394,38.782780275053085
26 - Jagadish Nagar,East,K.R. Pura,2020,0.3658775747423253,-0.009576879586577375,35.796704033989755
53 - Rayapuram,Central,Chamrajapet,2020,0.1502157804962442,0.08055251754364208,39.63154975147615
33 - Naganathapura,South,Bangalore South,2020,0.23875433535469473,0.06546693151224911,35.92417317400033
85 - Adi Chunchanagiri Ward,West,Vijayanagar,2020,0.20081603738297663,0.03659997440016111,38.64962180339828
52 - Padarayanapura,Central,Chamrajapet,2020,0.10431473974798816,0.1192535054040163,40.84420372438036
53 - Malleshwaram,West,Malleshwaram,2020,0.3623430598242404,-0.01474989474369848,37.52711460439646
26 - Ejipura,South,B.T.M Layout,2020,0.14165729569977326,0.08265367098566133,37.419702144144054
11 - Old Baiyappanahalli,Central,C.V. Raman Nagar,2020,0.2522329705235616,0.04604663428326196,37.41489674320383
12 - Chikka Devasandra,East,K.R. Pura,2020,0.1880145043649946,0.06814497526048129,37.48694444217254
11 - Jayanagar East,South,Jayanagar,2020,0.18579307600311304,0.0438463790652573,37.842996338887446
12 - Kasturi Nagar,Central,C.V. Raman Nagar,2020,0.3431524845019167,0.04314568720858387,36.59407216303706
26 - Vannarpet,Central,Shanthinagar,2020,0.2299718873844033,0.04300420960482894,37.56751693891466
49 - Kasturbha Nagar,Central,Chamrajapet,2020,0.19644628761082092,0.060295274494009204,39.85938094949604
44 - Ashwath Nagar,East,Mahadevapura,2020,0.3240392527109137,0.02591199776585807,35.18036131259289
3 - Chellakere,East,K.R. Pura,2020,0.22638602482668468,0.05613063624213507,38.547552448403245
48 - Azad Nagar,Central,Chamrajapet,2020,0.23837006119980814,0.032608000735238035,38.895301543342626
72 - HSR Layout,South,Bommanahalli,2020,0.23495089680661604,0.018740391137736286,36.01707292234498
62 - Swatantra Palya Ward,Central,Gandhinagara,2020,0.15887169707235504,0.07548075430419275,40.15703564662515
34 - Chikkathoguru,South,Bangalore South,2020,0.2497878082362103,0.10182709972645236,36.35120335911927
61 - Kodi Chikkanahalli,South,Bommanahalli,2020,0.17902710274581424,0.06052908753753132,36.721422349912146
30 - Jakkasandra,South,B.T.M Layout,2020,0.18240450216365564,0.049824841849341925,36.41180242272845
38 - Kanakanapalya,Central,Chickpet,2020,0.34959000788343425,-0.022432583042015716,35.992011106411354
67 - Shettihalli,North,Dasarahalli,2020,0.362372099377659,0.028550942800204225,37.22670919904106
7 - Attur,North,Yelahanka,2020,0.2053677226900497,0.08094067491681009,38.95781270785226
62 - Rama Mandira,West,Rajajinagar,2020,0.24109487561003357,0.011456233317021797,38.540655621104726
67 - Basaveshwara Nagara,West,Rajajinagar,2020,0.2601532274174952,0.0012083778687789145,37.80116873260783
56 - Gopalpura,Central,Gandhinagara,2020,0.2958660130631715,0.012401033289308909,38.65086436004223
57 - Cottonpete,Central,Gandhinagara,2020,0.16989253130259296,0.08225097454423783,40.017945710610476
54 - Binnypete,Central,Gandhinagara,2020,0.175228025120171,0.06211093539562161,39.22070953491123
39 - Jai Maruthi Nagar,West,Mahalakshmi Layout,2020,0.2914391499893752,-6.05466390007183E-6,37.90421666474707
60 - Bilekahalli,South,Bommanahalli,2020,0.4350895118129374,-0.12359749636535042,34.582006645013394
47 - IPD Salappa Ward,Central,Chamrajapet,2020,0.3346214202818866,-0.009580441392991945,38.9781264848452
64 - Hongasandra,South,Bommanahalli,2020,0.12334855722067921,0.09615363197980964,39.176163293524375
50 - JJR Nagara,Central,Chamrajapet,2020,0.21617240355053102,0.06849632095090326,39.490908651433124
63 - Bommanahalli,South,Bommanahalli,2020,0.10959743237122087,0.09477415443013675,38.58989991866001
61 - HMT Ward,North,Rajarajeshwarinagar,2020,0.3735658548852708,0.0033036494230906923,37.32323740953165
14 - J.P Nagar,South,Jayanagar,2020,0.25209280153743235,0.008959412399049021,37.00942726496558
30 - Belathur,East,Mahadevapura,2020,0.26546782855634055,0.08248608149575229,32.75638822527138
46 - Kamalanagara,West,Mahalakshmi Layout,2020,0.145355727883079,0.07075246318365173,38.786899681677085
47 - Vrishabhavathi Nagar,West,Mahalakshmi Layout,2020,0.11766685178975253,0.10060180731458579,40.480477647376446
98 - Ashoka Nagara,West,Basavanagudi,2020,0.1949518906803379,0.04002993577171999,38.46024082042019
51 - Manorayanapalya,North,Hebbal,2020,0.1328730506556264,0.07375363710994827,39.51220784109877
48 - Panathur,East,Mahadevapura,2020,0.2464393241508151,0.07441651808913248,34.03886030000783
49 - Jaya Chamarajendra Nagara,North,Hebbal,2020,0.23518286945586747,0.03743446141922136,38.47567785055363
6 - Kalkere,East,K.R. Pura,2020,0.2265955223222021,0.07151086291450956,38.177050305089054
8 - Hegganahalli,West,Dasarahalli,2020,0.19415341777031045,0.07371826640152855,40.74608815214773
50 - Sadashiva Nagara,West,Malleshwaram,2020,0.45907016257879646,-0.061185384046449805,35.232762725299544
61 - Da.Ra. Bendre Ward,West,Rajajinagar,2020,0.22665600322331866,0.042605422132138124,40.04866102414778
7 - K Chennasandra,East,K.R. Pura,2020,0.25656265331069517,0.015648495779487168,37.497636732751694
17 - Vijinapura,East,K.R. Pura,2020,0.13607620289856398,0.0824776338047747,39.22494091023384
24 - Vignananagara,East,K.R. Pura,2020,0.28946684054015154,0.06478380684571632,36.0580346545709
19 - Thanisandra,North,Byatarayanapura,2020,0.19430178812943075,0.0872563339553801,39.76789207618169
17 - Jakkur,North,Byatarayanapura,2020,0.3052851732432971,-0.029931055822759275,37.42009750157538
24 - A Adugodi,South,B.T.M Layout,2020,0.3398700992501549,-0.017859245060844006,36.25582769967193
9 - Kuvempunagara,North,Byatarayanapura,2020,0.4272406896257805,-0.0049286983017801265,36.04172253456564
11 - Doddabommasandra,North,Byatarayanapura,2020,0.3672850794203145,0.001039033092993622,37.329480822732734
53 - R.T Nagar,North,Hebbal,2020,0.16400163810590018,0.06769971367698555,39.29108344156452
